delta_z,delta_x,hartree_fock_energy,final_energy,distance,angle,dihedral_angle
5.4,0.2,-2.5528793289660814,-2.7464554916700843,5.403702434442519,12.0,15
5.4,0.2,-2.4742345903693086,-2.7061319571044744,5.403702434442519,17.0,20
5.4,0.2,-2.3702945814029124,-2.652570975325603,5.403702434442519,22.0,25
5.4,0.2,-2.2411783232588216,-2.5891806226447596,5.403702434442519,27.0,30
5.4,0.3,-2.635462799382754,-2.784469587338813,5.4083269131959835,1.0,5
5.4,0.3,-2.610258622796311,-2.7714653415131507,5.4083269131959835,6.0,10
5.4,0.3,-2.5603960206922016,-2.7455082754907383,5.4083269131959835,11.0,15
5.4,0.3,-2.4853233246339483,-2.7088868932147383,5.4083269131959835,16.0,20
5.4,0.3,-2.3848262678261074,-2.6567007935742404,5.4083269131959835,21.0,25
5.4,0.3,-2.258904563733293,-2.594345351525378,5.4083269131959835,26.0,30
5.4,0.4,-2.63393295464169,-2.778511358900268,5.414794548272353,0.0,5
5.4,0.4,-2.6125264321287687,-2.7687036006422665,5.414794548272353,5.0,10
5.4,0.4,-2.5664125605620325,-2.745479105703365,5.414794548272353,10.0,15
5.4,0.4,-2.495078828653924,-2.7099855337324184,5.414794548272353,15.0,20
5.4,0.4,-2.398129557717793,-2.6594503839607833,5.414794548272353,20.0,25
5.4,0.4,-2.2755199880585444,-2.5968672205804544,5.414794548272353,25.0,30
5.5,0.0,-2.5286907027362453,-2.646844006126184,5.5,5.0,5
5.5,0.0,-2.49345447021767,-2.6278146801209945,5.5,10.0,10
5.5,0.0,-2.4346412705278384,-2.5959222634399537,5.5,15.0,15
5.5,0.0,-2.3519187589311823,-2.5533234635223243,5.5,20.0,20
5.5,0.0,-2.2452683392704693,-2.4952584068328045,5.5,25.0,25
5.5,0.0,-2.1150721649988093,-2.427364363226552,5.5,30.0,30
5.5,0.1,-2.531554238218903,-2.647960306611911,5.500909015790027,4.0,5
5.5,0.1,-2.4998700886040703,-2.631772853186681,5.500909015790027,9.0,10
5.5,0.1,-2.4445253555275737,-2.60206811280924,5.500909015790027,14.0,15
5.5,0.1,-2.365121602885678,-2.559455267342914,5.500909015790027,19.0,20
5.5,0.1,-2.2615453927352758,-2.503178947195889,5.500909015790027,24.0,25
5.5,0.1,-2.1341859959000984,-2.4364646302328388,5.500909015790027,29.0,30
5.5,0.2,-2.5329184725339826,-2.6473362691390614,5.5036351623268045,2.0,5
5.5,0.2,-2.5048866177306204,-2.6332669244503326,5.5036351623268045,7.0,10
5.5,0.2,-2.4530322882211166,-2.6035426045353462,5.5036351623268045,12.0,15
5.5,0.2,-2.377020545434456,-2.5642588312288184,5.5036351623268045,17.0,20
5.5,0.2,-2.2766397896050425,-2.5092954667631453,5.5036351623268045,22.0,25
5.5,0.2,-2.1522579490042526,-2.4444446246374434,5.5036351623268045,27.0,30
5.5,0.3,-2.532879253355304,-2.6455443843813122,5.508175741568165,1.0,5
5.5,0.3,-2.5084176661619417,-2.6327822800398986,5.508175741568165,6.0,10
5.5,0.3,-2.4601640470331128,-2.6049219689032768,5.508175741568165,11.0,15
5.5,0.3,-2.387646251856308,-2.5663435658873563,5.508175741568165,16.0,20
5.5,0.3,-2.2905905618277425,-2.5148557437433285,5.508175741568165,21.0,25
5.5,0.3,-2.16921862189528,-2.449758573356652,5.508175741568165,26.0,30
5.5,0.4,-2.5313012521924936,-2.64133096118526,5.514526271584895,0.0,5
5.5,0.4,-2.5105466967370282,-2.630160415450012,5.514526271584895,5.0,10
5.5,0.4,-2.465930420573065,-2.606801991132396,5.514526271584895,10.0,15
5.5,0.4,-2.3969887692823693,-2.568898340283746,5.514526271584895,15.0,20
5.5,0.4,-2.3033642270319445,-2.517437870658537,5.514526271584895,20.0,25
5.5,0.4,-2.185132953985629,-2.4533828868979968,5.514526271584895,25.0,30
5.6,0.0,-2.430547807174116,-2.516492264042585,5.6,5.0,5
5.6,0.0,-2.3964424024460858,-2.4970996476941907,5.6,10.0,10
5.6,0.0,-2.339431139437864,-2.464678507201765,5.6,15.0,15
5.6,0.0,-2.2593480018013072,-2.4204674527474843,5.6,20.0,20
5.6,0.0,-2.156117807473764,-2.3626482662118846,5.6,25.0,25
5.6,0.0,-2.0302833549932,-2.292110519439356,5.6,30.0,30
5.6,0.1,-2.4332860635577047,-2.517727628809341,5.6008927859761775,4.0,5
5.6,0.1,-2.4026333999901017,-2.5008677368304584,5.6008927859761775,9.0,10
5.6,0.1,-2.3489607300137734,-2.469711358037354,5.6008927859761775,14.0,15
5.6,0.1,-2.2720464858346023,-2.4272257827575165,5.6008927859761775,19.0,20
5.6,0.1,-2.1718336156997733,-2.3706114232650326,5.6008927859761775,24.0,25
5.6,0.1,-2.0487665621384545,-2.3016141049939267,5.6008927859761775,29.0,30
5.6,0.2,-2.4346352910590414,-2.5180060673321134,5.60357029044876,3.0,5
5.6,0.2,-2.4074347624081938,-2.5016605141465718,5.60357029044876,8.0,10
5.6,0.2,-2.357172362970001,-2.4734468486638024,5.60357029044876,13.0,15
5.6,0.2,-2.283560332244317,-2.43130873358344,5.60357029044876,18.0,20
5.6,0.2,-2.186384516722939,-2.3777206653823484,5.60357029044876,23.0,25
5.6,0.2,-2.0661846093183005,-2.3099608033758625,5.60357029044876,28.0,30
5.6,0.3,-2.4345299748407006,-2.5162627505540933,5.60802995712398,1.0,5
5.6,0.3,-2.4108352518631486,-2.501491907351607,5.60802995712398,6.0,10
5.6,0.3,-2.364028127566935,-2.476099446768782,5.60802995712398,11.0,15
5.6,0.3,-2.2938109324568807,-2.435538849775328,5.60802995712398,16.0,20
5.6,0.3,-2.1998285677916574,-2.3828101320146367,5.60802995712398,21.0,25
5.6,0.3,-2.0825620172272985,-2.316596632285378,5.60802995712398,26.0,30
5.6,0.4,-2.4330128330732808,-2.512129431458704,5.6142675390472805,0.0,5
5.6,0.4,-2.4128062672153137,-2.5005463295925114,5.6142675390472805,5.0,10
5.6,0.4,-2.369501954399275,-2.4759106417081758,5.6142675390472805,10.0,15
5.6,0.4,-2.302750869199838,-2.4374814666992273,5.6142675390472805,15.0,20
5.6,0.4,-2.2120796600109207,-2.3863546934447615,5.6142675390472805,20.0,25
5.6,0.4,-2.097838917662051,-2.3210044811371224,5.6142675390472805,25.0,30
5.7,0.0,-2.3365618858389263,-2.395944532713669,5.7,5.0,5
5.7,0.0,-2.3034419446456185,-2.3740309898486065,5.7,10.0,10
5.7,0.0,-2.2482320665787663,-2.3429445933908655,5.7,15.0,15
5.7,0.0,-2.1705681626130016,-2.2973670253222216,5.7,20.0,20
5.7,0.0,-2.070514678098577,-2.238182163483556,5.7,25.0,25
5.7,0.0,-1.9485925295156001,-2.166574299073491,5.7,30.0,30
5.7,0.1,-2.3391943070801355,-2.3967580718066923,5.7008771254956905,4.0,5
5.7,0.1,-2.309437620508934,-2.3779430572555165,5.7008771254956905,9.0,10
5.7,0.1,-2.257389527910002,-2.3481285272049437,5.7008771254956905,14.0,15
5.7,0.1,-2.182833904448777,-2.3039628109383377,5.7008771254956905,19.0,20
5.7,0.1,-2.0857173426117344,-2.2457141713161266,5.7008771254956905,24.0,25
5.7,0.1,-1.9664639486203308,-2.1766331037776547,5.7008771254956905,29.0,30
5.7,0.2,-2.3404821399609506,-2.3967413342236252,5.70350769263968,3.0,5
5.7,0.2,-2.3140342206312474,-2.3793331464221366,5.70350769263968,8.0,10
5.7,0.2,-2.2652342101253224,-2.3516408415439733,5.70350769263968,13.0,15
5.7,0.2,-2.1938597971837224,-2.3095592964603067,5.70350769263968,18.0,20
5.7,0.2,-2.099762247754664,-2.2531862432083787,5.70350769263968,23.0,25
5.7,0.2,-1.983265457364649,-2.184517330159068,5.70350769263968,28.0,30
5.7,0.3,-2.3403483416686965,-2.3954323537971707,5.707889277132135,2.0,5
5.7,0.3,-2.3172933443419788,-2.3808132179370958,5.707889277132135,7.0,10
5.7,0.3,-2.2718222931009806,-2.3534283481922698,5.707889277132135,12.0,15
5.7,0.3,-2.203723968634043,-2.3131631130015577,5.707889277132135,17.0,20
5.7,0.3,-2.1127074757089424,-2.258947293104208,5.707889277132135,22.0,25
5.7,0.3,-1.9990553699264164,-2.1916195034166734,5.707889277132135,27.0,30
5.7,0.4,-2.338885734080645,-2.3917920312637944,5.714017850864661,1.0,5
5.7,0.4,-2.3191721005790766,-2.3797110671558395,5.714017850864661,6.0,10
5.7,0.4,-2.277143376526325,-2.3538787380874293,5.714017850864661,11.0,15
5.7,0.4,-2.2123009131618616,-2.3159398048986404,5.714017850864661,16.0,20
5.7,0.4,-2.1244616434451005,-2.2629972990310265,5.714017850864661,21.0,25
5.7,0.4,-2.013788693829514,-2.1980322721082515,5.714017850864661,26.0,30
5.8,0.0,-2.2465128046479097,-2.2830313480435,5.8,5.0,5
5.8,0.0,-2.2144275220438803,-2.2612593675345187,5.8,10.0,10
5.8,0.0,-2.1607884647763793,-2.2280952356862,5.8,15.0,15
5.8,0.0,-2.0854733269656225,-2.1825879078811363,5.8,20.0,20
5.8,0.0,-1.9883692452730768,-2.1214312480595456,5.8,25.0,25
5.8,0.0,-1.8701333232766268,-2.050325543065955,5.8,30.0,30
5.8,0.1,-2.2491103253940317,-2.284654282113885,5.80086200490927,4.0,5
5.8,0.1,-2.2201701691840534,-2.264749468693072,5.80086200490927,9.0,10
5.8,0.1,-2.1696063853495504,-2.2331191671136144,5.80086200490927,14.0,15
5.8,0.1,-2.097312283137004,-2.188947144393289,5.80086200490927,19.0,20
5.8,0.1,-2.0030454749763145,-2.1294820393190608,5.80086200490927,24.0,25
5.8,0.1,-1.8873770707280977,-2.0604052683489127,5.80086200490927,29.0,30
5.8,0.2,-2.25031819945722,-2.2835839109355165,5.8034472514187625,3.0,5
5.8,0.2,-2.2246003603408964,-2.2664991214237244,5.8034472514187625,8.0,10
5.8,0.2,-2.177218046381028,-2.236198370037177,5.8034472514187625,13.0,15
5.8,0.2,-2.1079307994218746,-2.1955847183757133,5.8034472514187625,18.0,20
5.8,0.2,-2.0166105046164318,-2.136509559639609,5.8034472514187625,23.0,25
5.8,0.2,-1.9036218856268887,-2.069475815860765,5.8034472514187625,28.0,30
5.8,0.3,-2.2502372816217453,-2.2823315669942366,5.807753438292643,2.0,5
5.8,0.3,-2.2277362332078923,-2.2675883166535837,5.807753438292643,7.0,10
5.8,0.3,-2.1835641135014208,-2.2393307117024333,5.807753438292643,12.0,15
5.8,0.3,-2.1174188673357075,-2.1981561186374017,5.807753438292643,17.0,20
5.8,0.3,-2.0290517749333485,-2.1442609485301074,5.807753438292643,22.0,25
5.8,0.3,-1.918837944643821,-2.0764027501688767,5.807753438292643,27.0,30
5.8,0.4,-2.2488000914666566,-2.2797173868888883,5.813776741499453,1.0,5
5.8,0.4,-2.2295660259586807,-2.266994783660136,5.813776741499453,6.0,10
5.8,0.4,-2.1886125492152946,-2.24033729028762,5.813776741499453,11.0,15
5.8,0.4,-2.1256637802016645,-2.2005581001171337,5.813776741499453,16.0,20
5.8,0.4,-2.040422042930715,-2.1489575095161997,5.813776741499453,21.0,25
5.8,0.4,-1.9330843095241141,-2.0826979380144595,5.813776741499453,26.0,30
3.0,0.2,8.347524893273645,-3.2991407406813784,3.0066592756745814,1.0,5
3.0,0.2,9.613638492013688,-2.323307454172013,3.0066592756745814,6.0,10
3.0,0.2,12.002841665866145,-0.5515662364447778,3.0066592756745814,11.0,15
3.0,0.3,7.999173126157043,-3.518491951201576,3.014962686336267,0.0,5
3.0,0.3,9.124130399052694,-2.6325427835059023,3.014962686336267,4.0,10
3.0,0.2,8.088556521227451,-3.49911967183862,3.0066592756745814,3.0,0
3.0,0.3,7.861924951355481,-3.6710328715986003,3.014962686336267,5.0,0
3.0,0.4,7.5558410243003555,-3.8927190424974047,3.0265491900843107,7.0,0
3.1,0.0,4.654600113105516,-5.221797705778494,3.1,0.0,0
3.1,0.2,4.5121847672558095,-5.311751345075168,3.106444913401813,3.0,0
3.1,0.3,4.339138086408304,-5.424525457960677,3.114482300479488,5.0,0
3.1,0.4,4.105805406890191,-5.6153961985325225,3.125699921617557,7.0,0
3.2,0.0,1.9816632700185253,-6.398310755540257,3.2,0.0,0
3.2,0.2,1.873646427737072,-6.465308530442604,3.20624390837628,3.0,0
3.2,0.3,1.742560779641596,-6.561602018688671,3.21403173599764,5.0,0
3.2,0.4,1.5661424709752303,-6.681162613569932,3.2249030993194197,7.0,0
3.3,0.0,0.0292980617353776,-7.062142776971084,3.3,0.0,0
3.3,0.2,-0.0518952213157555,-7.133216284454582,3.3060550509633075,3.0,0
3.3,0.3,-0.1503321310404663,-7.203052894119619,3.3136083051561784,5.0,0
3.3,0.4,-0.2825642277955842,-7.3105200192445325,3.3241540277189316,6.0,0
3.4,0.0,-1.3771683994359674,-7.40443826796997,3.4,0.0,0
3.4,0.2,-1.4376137582230801,-7.458512584509063,3.40587727318528,3.0,0
3.4,0.3,-1.5107752438186983,-7.471952276730013,3.4132096331752013,5.0,0
3.4,0.4,-1.6089186534181033,-7.56181214290758,3.4234485537247377,6.0,0
3.5,0.0,-2.3719722261110916,-7.4778652642523875,3.5,0.0,0
3.5,0.2,-2.4164603350291345,-7.512198266181031,3.5057096285916205,3.0,0
3.5,0.3,-2.4702759990040484,-7.534012642477093,3.51283361405006,4.0,0
3.5,0.4,-2.5422718674254163,-7.575536507980715,3.522782990761708,6.0,0
3.6,0.0,-3.058111820899857,-7.401915884984626,3.6,0.0,0
3.6,0.2,-3.090442312803694,-7.403665236483941,3.6055512754639887,3.0,0
3.6,0.3,-3.129454575694188,-7.424739363681539,3.6124783736376886,4.0,0
3.6,0.4,-3.181576313951108,-7.454389340665572,3.6221540552549665,6.0,0
3.7,0.0,-3.5143224048377637,-7.2175438668358,3.7,0.0,0
3.7,0.2,-3.5374945608942383,-7.2094831898022855,3.7054014627297813,3.0,0
3.7,0.3,-3.565326121292125,-7.216989496698438,3.712142238654117,4.0,0
3.7,0.4,-3.6024250887496905,-7.2257573380700855,3.7215588131856787,6.0,0
3.8,0.0,-3.8008230348952368,-6.929597843357343,3.8,0.0,0
3.8,0.2,-3.8169755762683684,-6.933572447138934,3.805259518088089,3.0,0
3.8,0.3,-3.8364408262159313,-6.935489432183122,3.8118237105091834,4.0,0
3.8,0.4,-3.8621515356198897,-6.932813213974321,3.8209946349085597,6.0,0
3.9,0.0,-3.962608125127593,-6.611053809734742,3.9,0.0,0
4.1,0.4,-4.0541278467066535,-5.9226525122451035,4.119465984809196,5.0,0
4.2,0.0,-3.9975868368129377,-5.612781574159997,4.2,0.0,0
4.2,0.2,-3.999556787814377,-5.599084276711106,4.204759208325728,2.0,0
4.2,0.3,-4.001704237802908,-5.591544505956138,4.21070065428546,4.0,0
4.2,0.4,-4.004276580710015,-5.578932592242196,4.219004621945796,5.0,0
4.3,0.0,-3.9230310898985854,-5.280005957002133,4.3,0.0,0
4.3,0.2,-3.923369918081348,-5.268312734768228,4.304648650006176,2.0,0
4.3,0.3,-3.9236264979456412,-5.262320319622671,4.310452412450461,4.0,0
4.3,0.4,-3.923630738013025,-5.25278720155468,4.318564576337836,5.0,0
4.4,0.0,-3.8259479639552434,-4.959144747242503,4.4,0.0,0
4.4,0.2,-3.8252039384966032,-4.95478765635263,4.4045431091090474,2.0,0
4.4,0.3,-3.8240624947358834,-4.950394791164936,4.41021541423999,3.0,0
4.4,0.4,-3.822219667068426,-4.940771400860262,4.418144406874903,5.0,0
4.5,0.0,-3.71437548391924,-4.6681535513138375,4.5,0.0,0
4.5,0.2,-3.7128005577059446,-4.6688795327478525,4.504442251822083,2.0,0
4.5,0.3,-3.710693193065489,-4.6618466817562325,4.509988913511872,3.0,0
4.5,0.4,-3.7075079400177513,-4.65465660823133,4.517742799230606,5.0,0
4.6,0.0,-3.594089597493283,-4.403033745650782,4.6,0.0,0
4.6,0.2,-3.5919546008255696,-4.3973171686293036,4.604345773288535,2.0,0
4.6,0.3,-3.5891271428339064,-4.390390758916726,4.6097722286464435,3.0,0
4.6,0.4,-3.5850478350344988,-4.380318354821541,4.6173585522460785,5.0,0
4.7,0.0,-3.4694807506688834,-4.146414853833028,4.7,0.0,0
4.7,0.2,-3.466931723530988,-4.141143994927916,4.7042533945356295,2.0,0
4.7,0.3,-3.4636484492710577,-4.134151696094852,4.709564735726647,3.0,0
4.7,0.4,-3.4588938100984072,-4.1230079770344465,4.7169905660283025,4.0,0
4.8,0.0,-3.3436913113885804,-3.9031505583631207,4.8,0.0,0
4.8,0.2,-3.3408324911305174,-3.8977618676037316,4.8041648597857245,2.0,0
4.8,0.3,-3.337199478334912,-3.8917002695183713,4.809365862564419,3.0,0
4.8,0.4,-3.332061437409342,-3.8825339747074734,4.816637831516919,4.0,0
4.9,0.0,-3.21885254040945,-3.682439630107404,4.9,0.0,0
4.9,0.2,-3.215818307811067,-3.677336389658842,4.904079934095692,2.0,0
4.9,0.3,-3.2119864979562367,-3.6710323081230003,4.909175083453432,3.0,0
4.9,0.4,-3.2065500962907203,-3.662393445698908,4.9162994213127424,4.0,0
5.0,0.0,-3.0963385627073317,-3.4766210415865246,5.0,0.0,0
5.0,0.2,-3.0931986888675223,-3.4720038655982215,5.0039984012787215,2.0,0
5.0,0.3,-3.0892956495189536,-3.4635495047821436,5.008991914547277,3.0,0
5.0,0.4,-3.08375593010616,-3.4560293292950965,5.015974481593781,4.0,0
5.1,0.0,-2.9770826887027626,-3.279978739732485,5.1,0.0,0
5.1,0.2,-2.9739601505569815,-3.2755760050718847,5.103920062069938,2.0,0
5.1,0.3,-2.9699468870416257,-3.2723460806474387,5.1088159097779196,3.0,0
5.1,0.4,-2.9644010177298004,-3.2651452290331875,5.115662224971465,4.0,0
5.2,0.0,-2.8615304637633368,-3.103679005065949,5.2,0.0,0
5.2,0.2,-2.8584282433056383,-3.0993351709588093,5.203844732503075,2.0,0
5.2,0.3,-2.854475036829523,-3.0943130442441844,5.208646657242167,3.0,0
5.2,0.4,-2.8489951235547,-3.087220865375076,5.215361924162119,4.0,0
5.3,0.0,-2.7501762004521257,-2.9406525684578524,5.3,0.0,0
5.3,0.2,-2.7471757346560417,-2.9367132018941224,5.303772242470448,2.0,0
5.3,0.3,-2.743248115044372,-2.9317620464953285,5.308483775994799,3.0,0
5.3,0.4,-2.7378044859312785,-2.925471797167197,5.315072906367325,4.0,0
5.4,0.0,-2.643126839318158,-2.7942188322032053,5.4,0.0,0
5.4,0.2,-2.6401097795812327,-2.789416064609589,5.403702434442519,2.0,0
5.4,0.3,-2.636360407094733,-2.7833802572058257,5.4083269131959835,3.0,0
5.4,0.4,-2.631061892120928,-2.7781702484933004,5.414794548272353,4.0,0
5.5,0.0,-2.5404149520119046,-2.6533018494770646,5.5,0.0,0
3.0,0.0,8.27367746828897,-3.370528679355893,3.0,0.0,0
3.0,0.1,8.227858106409473,-3.4097664455235916,3.0016662039607267,1.0,0
3.1,0.1,4.61868317103047,-5.233340355860905,3.1016124838541645,1.0,0
3.2,0.1,1.9543492973250376,-6.421211800075907,3.2015621187164247,1.0,0
3.3,0.1,0.0087846596754378,-7.089399079433348,3.301514803843836,1.0,0
3.4,0.1,-1.3924527038480643,-7.424448942893133,3.4014702703389896,1.0,0
3.5,0.1,-2.3832638381654108,-7.496269427617017,3.5014282800023198,1.0,0
3.6,0.1,-3.0662935117108487,-7.410693539292572,3.6013886210738213,1.0,0
3.7,0.1,-3.520194532407004,-7.202993601376869,3.7013511046643495,1.0,0
3.8,0.1,-3.8049006181318616,-6.938764512807998,3.8013155617496426,1.0,0
3.9,0.1,-3.9654006250888063,-6.608562330944417,3.901281840626232,1.0,0
4.2,0.1,-3.9981100134376537,-5.605977062550213,4.201190307520002,1.0,0
4.3,0.1,-3.923154670937525,-5.272884739467783,4.301162633521313,1.0,0
4.4,0.1,-3.82577435700544,-4.9579856606352335,4.401136216933078,1.0,0
4.5,0.1,-3.7139588827276278,-4.67084798675974,4.50111097397076,1.0,0
4.6,0.1,-3.5935997503236283,-4.401593620122047,4.601086828130937,1.0,0
4.7,0.1,-3.4688731680603824,-4.145118267979257,4.701063709417264,1.0,0
4.8,0.1,-3.34298330110582,-3.9018857589965052,4.801041553663121,1.0,0
4.9,0.1,-3.2181025187885535,-3.6810800071821737,4.901020301937138,1.0,0
5.0,0.1,-3.0955363748814393,-3.475503285274179,5.000999900019995,1.0,0
5.1,0.1,-2.9763533451061206,-3.2789680133219785,5.1009802979427405,1.0,0
5.2,0.1,-2.860794646350342,-3.102592088350637,5.200961449578338,1.0,0
5.3,0.1,-2.7494200578603936,-2.9400625068479145,5.300943312279429,1.0,0
5.4,0.1,-2.6423841511197708,-2.792418029285723,5.400925846556312,1.0,0
5.5,0.1,-2.5396865933293764,-2.6531427870962543,5.500909015790027,1.0,0
5.5,0.2,-2.5374453606265663,-2.6499175514294233,5.5036351623268045,2.0,0
5.5,0.3,-2.5337566125072435,-2.6460334615116405,5.508175741568165,3.0,0
5.5,0.4,-2.5286619409755464,-2.6383611927707764,5.514526271584895,4.0,0
5.6,0.0,-2.4418472751062907,-2.524488205338124,5.6,0.0,0
5.6,0.1,-2.441100188074304,-2.5233819129737607,5.6008927859761775,1.0,0
5.6,0.2,-2.4390225539145773,-2.520112626762835,5.60357029044876,2.0,0
5.6,0.3,-2.435490495742971,-2.5159261751679645,5.60802995712398,3.0,0
5.6,0.4,-2.430533726062643,-2.510432129310168,5.6142675390472805,4.0,0
5.7,0.0,-2.347502989032885,-2.4024644831890334,5.7,0.0,0
5.7,0.1,-2.3468508567529835,-2.401678796098833,5.7008771254956905,1.0,0
5.7,0.2,-2.344771569548394,-2.399991769452372,5.70350769263968,2.0,0
5.7,0.3,-2.3413360716972504,-2.395281760315147,5.707889277132135,3.0,0
5.7,0.4,-2.336511993582746,-2.3903744477909576,5.714017850864661,4.0,0
5.8,0.0,-2.2572511590698032,-2.288468795047745,5.8,0.0,0
5.8,0.1,-2.256558355066224,-2.2878729967375686,5.80086200490927,1.0,0
5.8,0.2,-2.254571542636223,-2.2858465595991,5.8034472514187625,2.0,0
5.8,0.3,-2.25126060592271,-2.282469767187691,5.807753438292643,3.0,0
5.8,0.4,-2.246666822928704,-2.2770594204455428,5.813776741499453,3.0,0
3.75,0.7,-2.61232914614866,-7.754072074052813,3.814773912042495,11.408439,0
3.75,0.7,-2.7112673306434965,-7.719672335846282,3.814773912042495,6.408603,5
3.75,0.7,-2.5192626716725544,-7.563902340643432,3.814773912042495,1.410067,10
3.75,0.7,-2.0284378392863887,-7.249742163661557,3.814773912042495,3.592532,15
3.75,0.7,-1.2112163664844404,-6.755410507122713,3.814773912042495,8.592078,20
3.75,0.7,-0.0099928384656026,-6.0247648051199425,3.814773912042495,13.591976999999998,25
3.75,0.7,1.6685332808820414,-4.96559488224576,3.814773912042495,18.591916,30
3.75,1.0,-2.9757651950043087,-7.8448437240781415,3.8810436740650065,16.080099,0
3.75,1.0,-3.2016854744000587,-7.9038951911925075,3.8810436740650065,11.080153999999999,5
3.75,1.0,-3.1545836536139378,-7.799811039446419,3.8810436740650065,6.080357,10
3.75,1.0,-2.8360183981098666,-7.570952522834688,3.8810436740650065,1.0822530000000001,15
3.75,1.0,-2.229609802951192,-7.180321137208126,3.8810436740650065,3.920682,20
3.75,1.0,-1.299967679617989,-6.608455858275963,3.8810436740650065,8.920334,25
3.75,1.0,0.0147070009569634,-5.795866769203961,3.8810436740650065,13.920223000000002,30
3.75,2.1,-3.5367555793215955,-7.03508640090912,4.297964634568321,31.187343,0
3.75,2.1,-4.098761209161504,-7.247850370617289,4.297964634568321,26.18734,5
3.75,2.1,-4.481320541803927,-7.397716971650867,4.297964634568321,21.187374,10
3.75,2.1,-4.705070031935545,-7.476740492370988,4.297964634568321,16.187388000000002,15
3.75,2.1,-4.777607136415601,-7.486021871178577,4.297964634568321,11.187472999999999,20
3.75,2.1,-4.696078890930363,-7.446339786862251,4.297964634568321,6.187606,25
3.75,2.1,-4.4483398018766,-7.323751947485925,4.297964634568321,1.188971,30
3.75,1.1,-3.0875423122421544,-7.851381948862264,3.908004605933826,17.592910999999997,0
3.75,1.1,-3.100393373282897,-7.655642685266674,3.908004605933826,2.5937099999999997,15
3.75,1.1,-2.5663745612543445,-7.313264775911452,3.908004605933826,2.408241,20
3.75,1.1,-1.7264196501028906,-6.790242244204105,3.908004605933826,7.407559,25
3.75,1.1,-0.5279699607550052,-6.0606557688189815,3.908004605933826,12.407415,30
3.75,1.1,-3.3568585597152127,-7.929026698795355,3.908004605933826,12.592951,5
3.75,1.1,-3.35948019320056,-7.84103961402316,3.908004605933826,7.593097,10
3.75,0.8,-2.734467190031129,-7.795433071958595,3.8343839140075686,12.986061999999999,0
3.75,0.8,-2.87470533429506,-7.777192598844062,3.8343839140075686,7.986171000000001,5
3.75,0.8,-2.729872228043708,-7.646968170250073,3.8343839140075686,2.98673,10
3.75,0.8,-2.295034123589605,-7.364557360412794,3.8343839140075686,2.0154330000000003,15
3.75,0.8,-1.546785458102053,-6.9003570515311905,3.8343839140075686,7.014489,20
3.75,0.8,-0.4361549726828702,-6.214024105032629,3.8343839140075686,12.014347,25
3.75,0.8,1.1185435014550669,-5.2542900698791435,3.8343839140075686,17.014274,30
3.75,1.2,-3.1894277355800025,-7.844250300269906,3.9373214245220063,19.080816,0
3.75,1.2,-3.5016630532342283,-7.9396661687962515,3.9373214245220063,14.080846,5
3.75,1.2,-3.5542055460725672,-7.896043277142224,3.9373214245220063,9.080958,10
3.75,1.2,-3.354473191759035,-7.7231794594468095,3.9373214245220063,4.081271,15
3.75,1.2,-2.892434260312,-7.4250951822748075,3.9373214245220063,0.9219370000000001,20
3.75,1.2,-2.141700215424736,-6.966465353679813,3.9373214245220063,5.9197169999999995,25
3.75,1.2,-1.0568560570359131,-6.301360579197966,3.9373214245220063,10.919519000000001,30
3.75,2.2,-3.5265725844098994,-6.873209793279213,4.347700541665675,32.380558,0
3.75,2.2,-4.092950975875138,-7.104866738063473,4.347700541665675,27.380553000000003,5
3.75,2.2,-4.490058567622407,-7.2603793332466555,4.347700541665675,22.380585,10
3.75,2.2,-4.73808824307939,-7.3390566161708435,4.347700541665675,17.380595,15
3.75,2.2,-4.846509755579974,-7.386371773734095,4.347700541665675,12.38067,20
3.75,2.2,-4.813699947047522,-7.371791159387366,4.347700541665675,7.380766,25
3.75,2.2,-4.629481745181495,-7.283070048503128,4.347700541665675,2.381328,30
3.75,1.3,-3.2793042341861103,-7.818021193207732,3.968941924493227,20.54247,0
3.75,1.3,-2.54077705915266,-7.122252260248926,3.968941924493227,4.458177,25
3.75,1.3,-1.5663353379326426,-6.5292818739475065,3.968941924493227,9.457884,30
3.75,1.3,-3.633235650115282,-7.942363439954419,3.968941924493227,15.542492000000001,5
3.75,1.3,-3.7349243859050096,-7.921912501217441,3.968941924493227,10.542581,10
3.75,1.3,-3.5936652785015553,-7.7744016681393875,3.968941924493227,5.542771,15
3.75,1.3,-3.2032592126311528,-7.529010542135415,3.968941924493227,0.546755,20
3.75,0.9,-2.8569193721486688,-7.8318990351656605,3.856488039654733,14.543911999999999,0
3.75,0.9,-3.0396328927020533,-7.8396912109575725,3.856488039654733,9.543989,5
3.75,0.9,-2.943139239496162,-7.725606349315997,3.856488039654733,4.544299,10
3.75,0.9,-2.565972624838902,-7.469030948918455,3.856488039654733,0.46183100000000005,15
3.75,0.9,-1.8880522495416705,-7.0510295962763765,3.856488039654733,5.456715,20
3.75,0.9,-0.8679820674950197,-6.424590947513554,3.856488039654733,10.456502,25
3.75,0.9,0.5654429821631917,-5.518890024696928,3.856488039654733,15.456414,30
3.75,1.4,-3.355800589886785,-7.768909482211207,4.002811511925087,21.97671,0
3.75,1.4,-3.749447050797434,-7.902272542623082,4.002811511925087,16.976726,5
